COM,NCOM,NREG,F65-79,F80+,H65-79,H80+,latitude,longitude
63098,Chastreix,Auvergne-Rhône-Alpes,28,9,33.0,6.0,45.5125229995,2.7534823407
63099,Châteaugay,Auvergne-Rhône-Alpes,292,108,269.0,62.0,45.8537260918,3.09327050267
63100,Châteauneuf-les-Bains,Auvergne-Rhône-Alpes,33,15,29.0,9.0,46.0254681643,2.88743233345
63101,Château-sur-Cher,Auvergne-Rhône-Alpes,8,8,8.0,5.0,46.1168680835,2.56878532043
63102,Châteldon,Auvergne-Rhône-Alpes,73,37,67.0,18.0,45.9733956022,3.55296275066
63103,Châtel-Guyon,Auvergne-Rhône-Alpes,610,278,531.0,149.0,45.9206993185,3.0632143777
63103,Châtel-Guyon,Auvergne-Rhône-Alpes,610,278,531.0,149.0,45.9206993185,3.0632143777
63104,La Chaulme,Auvergne-Rhône-Alpes,19,7,24.0,1.0,45.4716212556,3.95792941378
63105,Chaumont-le-Bourg,Auvergne-Rhône-Alpes,19,3,18.0,2.0,45.4581251093,3.76551615562
63106,Chauriat,Auvergne-Rhône-Alpes,87,38,90.0,18.0,45.7437351677,3.27755208061
63107,Chavaroux,Auvergne-Rhône-Alpes,31,6,22.0,6.0,45.8558212715,3.25835959174
63108,Le Cheix,Auvergne-Rhône-Alpes,69,15,58.0,16.0,45.9573037327,3.18187928237
63109,Chidrac,Auvergne-Rhône-Alpes,24,18,35.0,7.0,45.5594914487,3.15044914308
63110,Cisternes-la-Forêt,Auvergne-Rhône-Alpes,39,18,35.0,14.0,45.808024859,2.71463037162
63111,Clémensat,Auvergne-Rhône-Alpes,7,2,7.0,1.0,45.5641956437,3.10521274351
63112,Clerlande,Auvergne-Rhône-Alpes,22,5,30.0,7.0,45.916303528,3.19013272843
63113,Clermont-Ferrand,Auvergne-Rhône-Alpes,9504,5450,7205.0,2483.0,45.7856492991,3.11554542903
63113,Clermont-Ferrand,Auvergne-Rhône-Alpes,9504,5450,7205.0,2483.0,45.7856492991,3.11554542903
63114,Collanges,Auvergne-Rhône-Alpes,12,4,15.0,4.0,45.435304448,3.21485301473
63115,Combrailles,Auvergne-Rhône-Alpes,17,7,19.0,6.0,45.8408553955,2.64157782279
63116,Combronde,Auvergne-Rhône-Alpes,157,116,142.0,43.0,45.9858171361,3.08063423598
63117,Compains,Auvergne-Rhône-Alpes,11,10,18.0,0.0,45.4364463518,2.92462564486
63118,Condat-en-Combraille,Auvergne-Rhône-Alpes,44,31,43.0,24.0,45.8621808314,2.56600859259
63119,Condat-lès-Montboissier,Auvergne-Rhône-Alpes,25,11,25.0,5.0,45.5577736133,3.47788895135
63120,Corent,Auvergne-Rhône-Alpes,46,16,49.0,11.0,45.6605122795,3.19265515129
63121,Coudes,Auvergne-Rhône-Alpes,57,36,52.0,19.0,45.6105151994,3.20143305932
63122,Courgoul,Auvergne-Rhône-Alpes,7,2,4.0,2.0,45.5117810661,3.0464942145
63123,Cournols,Auvergne-Rhône-Alpes,14,4,19.0,15.0,45.6415170829,3.03680111738
63124,Cournon-d'Auvergne,Auvergne-Rhône-Alpes,2101,787,1659.0,519.0,45.7429670015,3.18687581638
63125,Courpière,Auvergne-Rhône-Alpes,431,267,369.0,123.0,45.7580183795,3.54121734983
63126,Le Crest,Auvergne-Rhône-Alpes,98,27,103.0,23.0,45.6887173351,3.13282364947
63128,Crevant-Laveine,Auvergne-Rhône-Alpes,65,25,51.0,25.0,45.90236787,3.4014570747
63129,Cros,Auvergne-Rhône-Alpes,21,8,18.0,4.0,45.466906332,2.60796346653
63130,La Crouzille,Auvergne-Rhône-Alpes,20,21,20.0,13.0,46.1718472306,2.75158999506
63131,Culhat,Auvergne-Rhône-Alpes,75,88,65.0,31.0,45.8605302277,3.34367377982
63132,Cunlhat,Auvergne-Rhône-Alpes,114,95,115.0,51.0,45.6303425286,3.56287931079
63134,Dauzat-sur-Vodable,Auvergne-Rhône-Alpes,2,3,7.0,5.0,45.4713470837,3.0825251658
63135,Davayat,Auvergne-Rhône-Alpes,52,6,52.0,6.0,45.9471124393,3.11541506144
63136,Domaize,Auvergne-Rhône-Alpes,32,15,33.0,8.0,45.686410901,3.53308767944
63137,Doranges,Auvergne-Rhône-Alpes,31,8,30.0,9.0,45.3996897026,3.60566060253
63138,Dorat,Auvergne-Rhône-Alpes,56,13,62.0,9.0,45.8956338419,3.48091335909
63139,Dore-l'Église,Auvergne-Rhône-Alpes,66,30,62.0,14.0,45.3776442028,3.75676812672
63140,Durmignat,Auvergne-Rhône-Alpes,18,12,22.0,12.0,46.1968182287,2.89315984455
63141,Durtol,Auvergne-Rhône-Alpes,215,151,178.0,74.0,45.7965429295,3.05159715299
63142,Échandelys,Auvergne-Rhône-Alpes,37,16,29.0,5.0,45.5469529567,3.53131238334
63143,Effiat,Auvergne-Rhône-Alpes,67,97,58.0,26.0,46.0444270814,3.26882771667
63144,Égliseneuve-d'Entraigues,Auvergne-Rhône-Alpes,45,34,33.0,17.0,45.4211832681,2.82270295289
63145,Égliseneuve-des-Liards,Auvergne-Rhône-Alpes,9,7,12.0,3.0,45.5658772497,3.42053251866
63146,Égliseneuve-près-Billom,Auvergne-Rhône-Alpes,56,19,66.0,8.0,45.7163424749,3.38987095565
63147,Églisolles,Auvergne-Rhône-Alpes,41,14,38.0,12.0,45.4686394597,3.87133916451
63148,Ennezat,Auvergne-Rhône-Alpes,182,108,173.0,48.0,45.895678159,3.21640094817
63149,Entraigues,Auvergne-Rhône-Alpes,46,21,44.0,8.0,45.8842162628,3.26384627263
63150,Enval,Auvergne-Rhône-Alpes,121,50,112.0,23.0,45.8971595331,3.05295746173
63151,Escoutoux,Auvergne-Rhône-Alpes,103,32,118.0,18.0,45.8157734773,3.5542890895
63152,Espinasse,Auvergne-Rhône-Alpes,28,20,27.0,16.0,46.0340938449,2.71073825365
63153,Espinchal,Auvergne-Rhône-Alpes,19,5,11.0,5.0,45.3946444984,2.87909484661
63154,Espirat,Auvergne-Rhône-Alpes,14,11,26.0,5.0,45.7531766214,3.3349537305
63155,Estandeuil,Auvergne-Rhône-Alpes,35,6,31.0,12.0,45.6814605393,3.44431665529
63156,Esteil,Auvergne-Rhône-Alpes,5,4,6.0,2.0,45.453054984,3.36737872864
63157,Fayet-le-Château,Auvergne-Rhône-Alpes,23,10,26.0,11.0,45.6792802707,3.40952344824
63158,Fayet-Ronaye,Auvergne-Rhône-Alpes,11,6,16.0,3.0,45.4189763159,3.53569524449
63159,Fernoël,Auvergne-Rhône-Alpes,15,13,23.0,8.0,45.8175774487,2.42216277388
63160,Aulhat-Flat,Auvergne-Rhône-Alpes,80,17,71.0,17.0,45.5717634419,3.294046648
63160,Aulhat-Flat,Auvergne-Rhône-Alpes,80,17,71.0,17.0,45.5717634419,3.294046648
63161,La Forie,Auvergne-Rhône-Alpes,33,14,23.0,12.0,45.5886957413,3.75371206334
63162,Fournols,Auvergne-Rhône-Alpes,36,21,43.0,9.0,45.5212211477,3.58921545609
63163,Gelles,Auvergne-Rhône-Alpes,76,45,69.0,31.0,45.7617631556,2.77069441162
63164,Gerzat,Auvergne-Rhône-Alpes,845,308,687.0,185.0,45.8279149927,3.15493420222
63165,Giat,Auvergne-Rhône-Alpes,89,81,91.0,38.0,45.7993582147,2.47685317783
63166,Gignat,Auvergne-Rhône-Alpes,25,6,17.0,9.0,45.4865085499,3.21841465193
63167,Gimeaux,Auvergne-Rhône-Alpes,34,12,34.0,3.0,45.9488128227,3.09815848902
63168,Glaine-Montaigut,Auvergne-Rhône-Alpes,40,14,43.0,10.0,45.7509787495,3.38638176937
63169,La Godivelle,Auvergne-Rhône-Alpes,1,2,0.0,0.0,45.389984353,2.91731415419
63170,La Goutelle,Auvergne-Rhône-Alpes,52,26,57.0,14.0,45.844471607,2.74702322197
63171,Gouttières,Auvergne-Rhône-Alpes,28,18,34.0,10.0,46.0642315277,2.77508071716
63172,Grandeyrolles,Auvergne-Rhône-Alpes,5,2,9.0,1.0,45.5829881204,3.04671739846
63173,Grandrif,Auvergne-Rhône-Alpes,13,7,18.0,4.0,45.5197967423,3.83458423534
63174,Grandval,Auvergne-Rhône-Alpes,14,3,20.0,1.0,45.5959407776,3.65123463129
63175,Herment,Auvergne-Rhône-Alpes,31,14,14.0,14.0,45.7634315003,2.56960581546
63176,Heume-l'Église,Auvergne-Rhône-Alpes,8,1,13.0,2.0,45.7212118766,2.72132681759
63177,Isserteaux,Auvergne-Rhône-Alpes,22,17,24.0,17.0,45.653140809,3.38111745386
63178,Issoire,Auvergne-Rhône-Alpes,1370,860,984.0,369.0,45.5455577894,3.24499324643
63179,Job,Auvergne-Rhône-Alpes,102,62,98.0,36.0,45.6284431431,3.7630429463
63180,Joze,Auvergne-Rhône-Alpes,87,38,75.0,21.0,45.8682468414,3.30362665352
63181,Jozerand,Auvergne-Rhône-Alpes,36,11,27.0,9.0,46.0248498581,3.09894573011
63182,Jumeaux,Auvergne-Rhône-Alpes,60,37,57.0,22.0,45.43440961,3.34825518447
63183,Labessette,Auvergne-Rhône-Alpes,8,4,9.0,4.0,45.4961438957,2.53609023312
63184,Lachaux,Auvergne-Rhône-Alpes,28,13,35.0,13.0,45.9923135282,3.59392264341
63185,Lamontgie,Auvergne-Rhône-Alpes,38,24,39.0,15.0,45.4745838897,3.32883718084
63186,Landogne,Auvergne-Rhône-Alpes,24,10,24.0,6.0,45.8826859815,2.64886685468
63187,Lapeyrouse,Auvergne-Rhône-Alpes,55,24,63.0,12.0,46.2316265705,2.87835411182
63188,Laps,Auvergne-Rhône-Alpes,45,14,33.0,10.0,45.6712957114,3.26837509243
63189,Laqueuille,Auvergne-Rhône-Alpes,25,10,22.0,6.0,45.6509383388,2.74601941375
63190,Larodde,Auvergne-Rhône-Alpes,30,17,33.0,18.0,45.5243871141,2.55410927855
63191,Lastic,Auvergne-Rhône-Alpes,16,8,14.0,3.0,45.7004342968,2.57059072951
63192,La Tour-d'Auvergne,Auvergne-Rhône-Alpes,76,52,62.0,23.0,45.544240217,2.70757823914
63193,Lempdes,Auvergne-Rhône-Alpes,790,377,625.0,241.0,45.7724761738,3.19295725075
63194,Lempty,Auvergne-Rhône-Alpes,18,15,29.0,7.0,45.8291540814,3.32957794666
63195,Lezoux,Auvergne-Rhône-Alpes,486,434,383.0,150.0,45.8287562383,3.38628504923
63196,Limons,Auvergne-Rhône-Alpes,61,33,51.0,21.0,45.9761150757,3.44572241084
63197,Lisseuil,Auvergne-Rhône-Alpes,6,8,9.0,4.0,46.0569589114,2.93429771729
63198,Loubeyrat,Auvergne-Rhône-Alpes,65,62,74.0,28.0,45.9367572324,3.00677386083
63199,Ludesse,Auvergne-Rhône-Alpes,26,13,17.0,7.0,45.6156818862,3.09887261026
63200,Lussat,Auvergne-Rhône-Alpes,73,31,67.0,11.0,45.8379405832,3.22624771125
63201,Luzillat,Auvergne-Rhône-Alpes,81,31,76.0,19.0,45.9588040696,3.38536946431
63202,Madriat,Auvergne-Rhône-Alpes,10,6,13.0,0.0,45.4353691789,3.175781685
63203,Malauzat,Auvergne-Rhône-Alpes,79,12,75.0,13.0,45.8602209203,3.06104915998
63204,Malintrat,Auvergne-Rhône-Alpes,67,21,73.0,14.0,45.8108783699,3.19119989954
63205,Manglieu,Auvergne-Rhône-Alpes,29,20,26.0,12.0,45.6117755124,3.35655394687
63206,Manzat,Auvergne-Rhône-Alpes,101,81,98.0,37.0,45.944894562,2.94042540915
63207,Marat,Auvergne-Rhône-Alpes,75,40,70.0,29.0,45.6728912976,3.68812548894
63208,Marcillat,Auvergne-Rhône-Alpes,23,6,20.0,8.0,46.0775559364,3.03384594494
63209,Mareugheol,Auvergne-Rhône-Alpes,21,6,18.0,3.0,45.4840734656,3.16169878471
63210,Maringues,Auvergne-Rhône-Alpes,207,171,211.0,65.0,45.9209843347,3.33844645964
63211,Marsac-en-Livradois,Auvergne-Rhône-Alpes,110,64,112.0,36.0,45.4804409768,3.72202018487
63212,Marsat,Auvergne-Rhône-Alpes,129,36,127.0,24.0,45.872900243,3.08321989305
63213,Les Martres-d'Artière,Auvergne-Rhône-Alpes,133,29,103.0,22.0,45.8298275148,3.26055281188
63214,Les Martres-de-Veyre,Auvergne-Rhône-Alpes,266,138,251.0,63.0,45.6864206017,3.19978584082
63215,Martres-sur-Morge,Auvergne-Rhône-Alpes,38,13,31.0,7.0,45.9367934098,3.21935374869
63216,Mauzun,Auvergne-Rhône-Alpes,3,2,3.0,1.0,45.7042286945,3.42616955931
63218,Mayres,Auvergne-Rhône-Alpes,22,7,16.0,4.0,45.3868702112,3.69971432703
63219,Mazaye,Auvergne-Rhône-Alpes,51,21,59.0,12.0,45.7848850923,2.87412730178
63220,Mazoires,Auvergne-Rhône-Alpes,13,4,10.0,1.0,45.3952258023,3.04773640705
63221,Medeyrolles,Auvergne-Rhône-Alpes,16,12,20.0,9.0,45.407858055,3.81792966619
63222,Meilhaud,Auvergne-Rhône-Alpes,28,9,26.0,5.0,45.5429995885,3.16590025212
63223,Menat,Auvergne-Rhône-Alpes,60,41,46.0,29.0,46.1110382839,2.89522075999
63224,Ménétrol,Auvergne-Rhône-Alpes,135,37,131.0,23.0,45.8614463644,3.13296365852
63225,Messeix,Auvergne-Rhône-Alpes,110,76,107.0,34.0,45.6122699559,2.533971784
63225,Messeix,Auvergne-Rhône-Alpes,110,76,107.0,34.0,45.6122699559,2.533971784
63225,Messeix,Auvergne-Rhône-Alpes,110,76,107.0,34.0,45.6122699559,2.533971784
63226,Mur-sur-Allier,Auvergne-Rhône-Alpes,216,88,203.0,47.0,45.7490361428,3.24075330378
63227,Mirefleurs,Auvergne-Rhône-Alpes,180,56,164.0,47.0,45.6909304728,3.22523866728
63228,Miremont,Auvergne-Rhône-Alpes,36,20,33.0,10.0,45.9076476666,2.71763320469
63229,Moissat,Auvergne-Rhône-Alpes,65,32,70.0,24.0,45.7783462842,3.35256262892
63230,Le Monestier,Auvergne-Rhône-Alpes,14,9,22.0,3.0,45.5577541247,3.65211264367
63231,La Monnerie-le-Montel,Auvergne-Rhône-Alpes,158,126,158.0,52.0,45.8732657663,3.6116173358
63232,Mons,Auvergne-Rhône-Alpes,29,15,25.0,5.0,46.0004480585,3.42241354762
63233,Montaigut,Auvergne-Rhône-Alpes,97,94,89.0,34.0,46.1800902439,2.80149714867
63234,Montaigut-le-Blanc,Auvergne-Rhône-Alpes,45,17,39.0,15.0,45.5863850519,3.07925191624
63235,Montcel,Auvergne-Rhône-Alpes,31,6,29.0,3.0,46.0145706418,3.06413214387
63236,Mont-Dore,Auvergne-Rhône-Alpes,141,121,109.0,32.0,45.5760999131,2.80995918175
63237,Montel-de-Gelat,Auvergne-Rhône-Alpes,55,16,55.0,5.0,45.9390596742,2.58561989591
63238,Montfermy,Auvergne-Rhône-Alpes,13,7,18.0,1.0,45.8710003985,2.79757348907
63239,Montmorin,Auvergne-Rhône-Alpes,44,16,36.0,11.0,45.6915806177,3.35819148283
63240,Montpensier,Auvergne-Rhône-Alpes,36,9,28.0,6.0,46.0378088494,3.22643917176
63241,Montpeyroux,Auvergne-Rhône-Alpes,32,16,25.0,10.0,45.6253241922,3.20376168016
63242,Moriat,Auvergne-Rhône-Alpes,24,19,29.0,12.0,45.4048477206,3.25943853538
63243,Moureuille,Auvergne-Rhône-Alpes,18,12,26.0,7.0,46.1626033559,2.89026644721
63244,Chambaron sur Morge,Auvergne-Rhône-Alpes,104,32,76.0,25.0,45.9678093732,3.15096276782
63244,Chambaron sur Morge,Auvergne-Rhône-Alpes,104,32,76.0,25.0,45.9678093732,3.15096276782
63245,Mozac,Auvergne-Rhône-Alpes,394,189,333.0,118.0,45.8922783904,3.08484211748
63246,Murat-le-Quaire,Auvergne-Rhône-Alpes,42,13,46.0,7.0,45.6038610372,2.75900504923
63247,Murol,Auvergne-Rhône-Alpes,57,20,50.0,12.0,45.5865050744,2.92277959567
63248,Nébouzat,Auvergne-Rhône-Alpes,54,24,51.0,15.0,45.7185110259,2.91891004508
63249,Néronde-sur-Dore,Auvergne-Rhône-Alpes,32,24,39.0,9.0,45.7989836343,3.5070472328
63250,Neschers,Auvergne-Rhône-Alpes,50,24,50.0,13.0,45.5918097021,3.16530927442
63251,Neuf-Église,Auvergne-Rhône-Alpes,24,9,34.0,5.0,46.0981305257,2.86846423252
63252,Neuville,Auvergne-Rhône-Alpes,26,9,27.0,8.0,45.75084815,3.44292731359
63253,Noalhat,Auvergne-Rhône-Alpes,10,4,13.0,0.0,45.918505761,3.46291211176
63254,Nohanent,Auvergne-Rhône-Alpes,182,70,180.0,47.0,45.8109222583,3.05794637762
63255,Nonette-Orsonnette,Auvergne-Rhône-Alpes,38,13,45.0,12.0,45.4846982805,3.28374300124
63255,Nonette-Orsonnette,Auvergne-Rhône-Alpes,38,13,45.0,12.0,45.4846982805,3.28374300124
63256,Novacelles,Auvergne-Rhône-Alpes,15,10,14.0,5.0,45.4290595333,3.65737870098
63257,Olby,Auvergne-Rhône-Alpes,44,26,40.0,18.0,45.745518501,2.87011507295
63258,Olliergues,Auvergne-Rhône-Alpes,80,57,76.0,18.0,45.6904370225,3.63491981442
63259,Olloix,Auvergne-Rhône-Alpes,15,12,22.0,5.0,45.6226524872,3.05077529203
63260,Olmet,Auvergne-Rhône-Alpes,20,8,22.0,4.0,45.7163915803,3.66395528311
63261,Orbeil,Auvergne-Rhône-Alpes,71,17,78.0,18.0,45.5711903486,3.26877850823
63262,Orcet,Auvergne-Rhône-Alpes,289,61,259.0,48.0,45.7054352684,3.1740367528
63263,Orcines,Auvergne-Rhône-Alpes,315,101,289.0,73.0,45.7867473066,2.99703586023
63264,Orcival,Auvergne-Rhône-Alpes,17,8,31.0,2.0,45.6564020975,2.83878096942
63265,Orléat,Auvergne-Rhône-Alpes,170,49,186.0,43.0,45.8596417494,3.43869853549
63267,Palladuc,Auvergne-Rhône-Alpes,38,14,47.0,5.0,45.908225301,3.64219943697
63268,Pardines,Auvergne-Rhône-Alpes,29,10,28.0,6.0,45.5620015974,3.182451166
63269,Parent,Auvergne-Rhône-Alpes,63,21,46.0,22.0,45.6233589577,3.22638862151
63270,Parentignat,Auvergne-Rhône-Alpes,44,14,44.0,8.0,45.5313091189,3.28696019987
63271,Paslières,Auvergne-Rhône-Alpes,120,41,110.0,29.0,45.9233858396,3.5081870466
63272,Pérignat-lès-Sarliève,Auvergne-Rhône-Alpes,211,152,174.0,104.0,45.7334187796,3.14276506265
63273,Pérignat-sur-Allier,Auvergne-Rhône-Alpes,122,45,108.0,28.0,45.7272486864,3.23450898188
63274,Perpezat,Auvergne-Rhône-Alpes,27,16,35.0,13.0,45.6721335766,2.77634650959
63275,Perrier,Auvergne-Rhône-Alpes,80,36,69.0,27.0,45.5452957796,3.19913132431
63276,Peschadoires,Auvergne-Rhône-Alpes,200,100,167.0,64.0,45.8269406268,3.4811849091
63276,Peschadoires,Auvergne-Rhône-Alpes,200,100,167.0,64.0,45.8269406268,3.4811849091
63277,Peslières,Auvergne-Rhône-Alpes,9,7,8.0,2.0,45.4378027341,3.47346758756
63278,Pessat-Villeneuve,Auvergne-Rhône-Alpes,34,7,33.0,7.0,45.9230389016,3.15822094053
63279,Picherande,Auvergne-Rhône-Alpes,34,17,30.0,16.0,45.4694847916,2.79202815154
63280,Pignols,Auvergne-Rhône-Alpes,27,6,25.0,3.0,45.6495248205,3.28545392206
63281,Pionsat,Auvergne-Rhône-Alpes,94,119,91.0,67.0,46.1199954597,2.68534957248
63282,Plauzat,Auvergne-Rhône-Alpes,85,19,81.0,15.0,45.6197285651,3.14814026549
63283,Pontaumur,Auvergne-Rhône-Alpes,66,74,63.0,28.0,45.8601283416,2.68239147553
63284,Pont-du-Château,Auvergne-Rhône-Alpes,858,385,737.0,205.0,45.7984084969,3.23957738391
63285,Pontgibaud,Auvergne-Rhône-Alpes,60,57,45.0,23.0,45.8268408954,2.85360398183
63286,Pouzol,Auvergne-Rhône-Alpes,25,8,25.0,5.0,46.0943310427,2.97381798823
63287,Les Pradeaux,Auvergne-Rhône-Alpes,20,11,14.0,5.0,45.5132697587,3.29159884788
63288,Prompsat,Auvergne-Rhône-Alpes,35,6,42.0,7.0,45.9450364846,3.07223860162
63289,Prondines,Auvergne-Rhône-Alpes,24,20,20.0,11.0,45.7591745171,2.68428069953
63290,Pulvérières,Auvergne-Rhône-Alpes,15,11,24.0,6.0,45.8821936223,2.92228975912
63291,Puy-Guillaume,Auvergne-Rhône-Alpes,244,156,192.0,79.0,45.9610998338,3.49732173113
63292,Puy-Saint-Gulmier,Auvergne-Rhône-Alpes,16,10,14.0,3.0,45.7949000316,2.62744439303
63293,Le Quartier,Auvergne-Rhône-Alpes,19,11,35.0,10.0,46.1220166679,2.76068293896
63294,Queuille,Auvergne-Rhône-Alpes,19,8,18.0,5.0,45.9728708366,2.83726186484
63295,Randan,Auvergne-Rhône-Alpes,141,117,112.0,50.0,46.0116125087,3.36364426205
63296,Ravel,Auvergne-Rhône-Alpes,45,26,53.0,16.0,45.7870275365,3.39484221864
63297,Reignat,Auvergne-Rhône-Alpes,22,8,18.0,5.0,45.7487299142,3.35567413071
63298,La Renaudie,Auvergne-Rhône-Alpes,19,8,21.0,8.0,45.7414767056,3.70950857493
63299,Rentières,Auvergne-Rhône-Alpes,16,6,15.0,4.0,45.4251236978,3.11962739468
63300,Riom,Auvergne-Rhône-Alpes,1493,690,1217.0,394.0,45.8942667778,3.13246469719
63301,Ris,Auvergne-Rhône-Alpes,72,29,62.0,12.0,46.0038743026,3.51270074491
63302,La Roche-Blanche,Auvergne-Rhône-Alpes,309,118,266.0,86.0,45.7137644349,3.13804954458
63303,Roche-Charles-la-Mayrand,Auvergne-Rhône-Alpes,2,3,3.0,1.0,45.447450625,3.02047016292
63303,Roche-Charles-la-Mayrand,Auvergne-Rhône-Alpes,2,3,3.0,1.0,45.447450625,3.02047016292
63304,Roche-d'Agoux,Auvergne-Rhône-Alpes,13,6,13.0,4.0,46.0409492985,2.64213874431
63305,Rochefort-Montagne,Auvergne-Rhône-Alpes,79,80,68.0,29.0,45.6822657676,2.80889976555
63306,La Roche-Noire,Auvergne-Rhône-Alpes,54,11,57.0,7.0,45.7136067003,3.22320975881
63307,Romagnat,Auvergne-Rhône-Alpes,784,363,678.0,237.0,45.7210583634,3.08824671856
63307,Romagnat,Auvergne-Rhône-Alpes,784,363,678.0,237.0,45.7210583634,3.08824671856
63307,Romagnat,Auvergne-Rhône-Alpes,784,363,678.0,237.0,45.7210583634,3.08824671856
63308,Royat,Auvergne-Rhône-Alpes,389,247,342.0,116.0,45.7578437859,3.04076552996
63309,Saillant,Auvergne-Rhône-Alpes,36,19,35.0,9.0,45.4486696779,3.92581266951
63310,Sainte-Agathe,Auvergne-Rhône-Alpes,18,6,19.0,7.0,45.8212374629,3.62274798435
63311,Saint-Agoulin,Auvergne-Rhône-Alpes,18,17,16.0,6.0,46.0402856832,3.1292028282
63312,Saint-Alyre-d'Arlanc,Auvergne-Rhône-Alpes,26,7,26.0,10.0,45.3674865412,3.62684726981
63313,Saint-Alyre-ès-Montagne,Auvergne-Rhône-Alpes,4,10,9.0,6.0,45.3796154166,2.97231530365
63314,Saint-Amant-Roche-Savine,Auvergne-Rhône-Alpes,41,33,43.0,10.0,45.5783076578,3.60730566057
63315,Saint-Amant-Tallende,Auvergne-Rhône-Alpes,140,132,123.0,47.0,45.6673371467,3.10961194917
63317,Saint-André-le-Coq,Auvergne-Rhône-Alpes,39,16,30.0,15.0,45.9579209834,3.30759631356
63318,Saint-Angel,Auvergne-Rhône-Alpes,27,12,34.0,11.0,46.0018691299,2.93956309171
63319,Saint-Anthème,Auvergne-Rhône-Alpes,86,71,84.0,27.0,45.5557096264,3.89624958452
63320,Saint-Avit,Auvergne-Rhône-Alpes,25,24,29.0,6.0,45.8758919248,2.52568725113
63321,Saint-Babel,Auvergne-Rhône-Alpes,59,19,62.0,18.0,45.6026972387,3.30047875727
63322,Saint-Beauzire,Auvergne-Rhône-Alpes,177,56,152.0,35.0,45.8545444146,3.184257017
63323,Saint-Bonnet-le-Bourg,Auvergne-Rhône-Alpes,22,6,23.0,7.0,45.4368658908,3.59632655596
63324,Saint-Bonnet-le-Chastel,Auvergne-Rhône-Alpes,19,21,26.0,11.0,45.4613295123,3.6383745969
63325,Saint-Bonnet-lès-Allier,Auvergne-Rhône-Alpes,23,7,21.0,7.0,45.7393749504,3.25532353986
63326,Saint-Bonnet-près-Orcival,Auvergne-Rhône-Alpes,26,22,33.0,11.0,45.7078488032,2.86424850869
63327,Saint-Bonnet-près-Riom,Auvergne-Rhône-Alpes,141,42,140.0,23.0,45.9285193382,3.11628669554
63328,Sainte-Catherine,Auvergne-Rhône-Alpes,5,4,8.0,6.0,45.4508139616,3.47808095492
63329,Sainte-Christine,Auvergne-Rhône-Alpes,10,8,17.0,1.0,46.0723087961,2.83140486418
63330,Saint-Cirgues-sur-Couze,Auvergne-Rhône-Alpes,27,18,19.0,11.0,45.5459770641,3.14419958349
63331,Saint-Clément-de-Valorgue,Auvergne-Rhône-Alpes,30,6,29.0,9.0,45.5006965349,3.93607974506
63332,Saint-Clément-de-Régnat,Auvergne-Rhône-Alpes,29,17,41.0,19.0,45.9980168992,3.29522971
63333,Saint-Denis-Combarnazat,Auvergne-Rhône-Alpes,17,2,16.0,5.0,45.9758266274,3.34809938141
63334,Saint-Dier-d'Auvergne,Auvergne-Rhône-Alpes,43,25,44.0,19.0,45.6701289344,3.48253379649
63335,Saint-Diéry,Auvergne-Rhône-Alpes,27,16,31.0,13.0,45.5401220112,3.00891497802
63336,Saint-Donat,Auvergne-Rhône-Alpes,18,11,21.0,6.0,45.4628524127,2.70421193548
63337,Saint-Éloy-la-Glacière,Auvergne-Rhône-Alpes,6,4,7.0,1.0,45.5636981637,3.56724864306
63338,Saint-Éloy-les-Mines,Auvergne-Rhône-Alpes,391,278,340.0,118.0,46.1638179584,2.84278214683
63339,Saint-Étienne-des-Champs,Auvergne-Rhône-Alpes,15,3,15.0,2.0,45.8166087877,2.57954692815
63340,Saint-Étienne-sur-Usson,Auvergne-Rhône-Alpes,33,9,30.0,9.0,45.5076408755,3.40099762607
63341,Saint-Ferréol-des-Côtes,Auvergne-Rhône-Alpes,63,22,66.0,14.0,45.536074649,3.69830266756
63342,Saint-Floret,Auvergne-Rhône-Alpes,27,11,22.0,11.0,45.5393613066,3.0936807019
63343,Saint-Flour-l'Étang,Auvergne-Rhône-Alpes,20,10,22.0,9.0,45.7110854172,3.51007845153
63344,Saint-Gal-sur-Sioule,Auvergne-Rhône-Alpes,12,4,18.0,3.0,46.1079395641,2.99416305431
63345,Saint-Genès-Champanelle,Auvergne-Rhône-Alpes,215,62,233.0,53.0,45.722927873,2.99890145376
63345,Saint-Genès-Champanelle,Auvergne-Rhône-Alpes,215,62,233.0,53.0,45.722927873,2.99890145376
63345,Saint-Genès-Champanelle,Auvergne-Rhône-Alpes,215,62,233.0,53.0,45.722927873,2.99890145376
63345,Saint-Genès-Champanelle,Auvergne-Rhône-Alpes,215,62,233.0,53.0,45.722927873,2.99890145376
63345,Saint-Genès-Champanelle,Auvergne-Rhône-Alpes,215,62,233.0,53.0,45.722927873,2.99890145376
63346,Saint-Genès-Champespe,Auvergne-Rhône-Alpes,31,13,27.0,7.0,45.4155027111,2.72512948108
63347,Saint-Genès-du-Retz,Auvergne-Rhône-Alpes,39,17,34.0,8.0,46.0629678805,3.2121024758
63348,Saint-Genès-la-Tourette,Auvergne-Rhône-Alpes,17,5,28.0,6.0,45.5179309213,3.48092703199
